ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
1084,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,2.3632383,15.4474125,6.2821865,3.7983966,11.794562,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.5248585,7760,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,9.036007,8.122387,13.375597,0.7414709,0,1.2371838,6.7911153,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,4.149365,7.198159,8,15.711299,1.2538562,1.5595562,26,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,3,31,17.147999,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,61,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1086,1,0.6984432,9.906921,2,5.197036,14.135843,2.510619,2.0292594,0.088207684,8.380952,1.3129094,15.705069,6.424226,4.3195767,12.512039,2.2105446,6.046512,5.929012,0.535726,0.22917935,18.85213,7.6522436,9275,2.888104e-7,2,0.14365427,1.7303761,1.755545,4.528544,9.428976,7,0,1.8688059,1.6234063,5.2001333,8.494574,8.732897,0.37209252,0,0.22835419,11.799435,8.041529,13.5063715,1.8433183,9.417085,10.5294075,0.13663504,4,9.633828,8.504012,1.6110332,5.0457582,0,15.9559555,0.14680064,1.274186,65,4.2095327,2.5065968,15.033604,1.6611611,16.88155,1,0.18332747,9.602744,17.56371,0,10.240679,18.73351,10.4651165,15.503821,4,1,2.5345614,1,3,3.7274542,8.522888,13.023257,3,1.6507934,1.924744,11.348511,1.5856543,1.4723918,1.2087917,1.500708,14.250804,1.8121756,0.13776833,1.1962684,2,0.79888296,7.51266,3.4588244,0.86378837,7.522416,8.930232,5.3361635,1.6611606,17.308706,9.9324665,3.4277873,4.7413163,3.2407463,0.08694545,16.0246,3,3.769715,3.5855255,0,2.26522,5,19,12.857891,9.302326,1.921921,13.236283,9.302325,0.029360192,1.0817949,1.8645948,6.730158,1.535091,0.13092974,52,1.5073189,2.495281,3.1868305,0,1.5999992,0.9302328
1090,1,8.792047e-8,8.132317,2,4.0975094,7.2225966,2.450765,2.144421,0.018410888,8.181818,0.87527317,16.603773,6.118142,3.1552284,11.648956,1.4880948,5.0000005,2.7845306,0.13287084,0.22088103,18.041645,7.1753206,8769,6.500233e-7,3,0.25736803,1.5244343,1.8818388,0.9749839,8.57768,2,0,1.1816198,1.4004374,7.2794933,9.803062,11.814396,7.676255e-7,0,0.11508877,8.071053,7.7024064,12.603938,1.7924523,10.104353,10.553303,0.10856533,8,13.045664,8.490152,1.5684838,7.9701185,5,16.734694,0.17257765,1.050329,100,3.7199132,0.3191495,10.749594,1.5244354,15.912962,1,0.14403513,5.0870056,16.736074,0,9.2779,19.255318,10.000001,14.253592,4,1,1.7688681,1,3,1.6456267,7.921225,15,8,1.8181819,8.261295,8.867483,1.5754918,1.0503283,0.6557375,0.9190373,8.745628,1.4879651,0.08429063,1.0203089,5,0.6743248,4.5796957,3.5227401,0.7269991,7.1772437,7.7551026,7.392008,1.6046679,19.680851,6.1097918,1.8202581,4.8608623,2.0989497,0.009316943,11.322979,0,1.8223065,2.8453944,0,2.1006558,8,17,15.615666,10.000001,1.9387753,5.5841727,7.7551017,3.6809215e-7,0.6382978,1.8556693,6.3636365,1.3588603,0.022416892,37,1.5214305,4.0207877,1.7176261,0,1.3061224,-8.199689e-7
1091,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.2691466,15.4474125,6.7474113,3.7983966,11.967826,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.083181,17393,1.0930884,2,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,8.0719595,8.122387,13.375597,0.7414709,0,1.2371838,7.214384,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,0.6235778,7.198159,8,15.711299,1.2538562,1.5595562,6,4.077828,7.701653,10.587945,1.7142946,14.583035,2,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,2,2.4333034,1,3,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,2,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,3,2.15262,4.1812844,1,3.3653135,8,36,15.866136,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,37,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1093,0,2.274591,6.7138596,2,3.489762,8.474438,2.0983613,2.6393447,0.2080003,9.869281,3.9387312,15.727273,8.469811,4.0681953,12.683101,1.9412878,6.272728,2.0080767,0.6890952,0.23705359,17.005693,7.0114446,2456,7.017821e-7,1,0.21293497,1.2472678,2.2704918,5.2148805,7.2131147,7,0,1.8565567,3.6065574,8.210284,7.836065,15.842317,0.93167746,0,0.19972208,9.682367,7.0901637,13.409836,1.5090909,9.628301,10.14246,0.20290299,8,14.952954,8.262295,1.2853065,8.232824,11,16.590908,0.28292972,2.2622955,105,4.311475,1.4564108,10.978522,1.0218576,13.136075,1,0.23563181,3.703878,14.178902,0,9.016393,19.035898,8.363636,12.164178,4,1,2.8598485,1,3,1.1827525,6.704918,12.272727,8,4.5098033,8.447329,3.807603,3.3196726,3.3934424,2.6074498,1.008196,8.223361,1.0491798,0.109496415,1.0782262,1,0.43020308,4.7969465,4.6532693,0.5540365,5.983607,4.2236032,7.643478,1.1120229,18.358974,5.4624677,1.7419612,6.6418943,2.7339907,0.102939755,8.627628,1,1.6339822,1.9798129,0,6.2459016,8,25,14.408137,11.545454,1.5454544,8.034282,5.1552796,2.1571877,0.7999998,4.017858,5.359476,3.7225635,0.011433014,37,1.9145527,2.7049181,1.379618,0,2.7329185,1.3636354
1094,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.5754917,15.4474125,6.8694334,3.7983966,12.7423725,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.6323123,8466,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,5.6472993,8.122387,13.375597,0.7414709,0,1.2371838,11.356631,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,0.9096906,7.198159,1,15.711299,1.2538562,1.5595562,47,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,4,26,12.94071,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,17,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1096,0,0.9689493,5.768775,2,2.8282185,8.826254,2.3045273,2.11747,0.9007925,11.343284,1.3129095,14.419642,6.0134645,4.557929,12.148605,3.2641265,5.2272735,2.2473676,0.67708033,0.22392957,17.419014,7.3281937,13316,-2.3699225e-7,3,1.1797774,2.0301793,1.5563042,5.7130637,8.739244,2,0,2.558922,2.6337447,5.636663,7.5869803,15.105287,0.49469873,0,9.4145287e-7,11.109181,7.2502813,13.393191,2.2023816,10.258096,12.812261,0.9652914,8,14.745599,8.260383,2.75255,7.515181,2,14.469178,0.4441316,1.6610557,47,4.526749,7.1816273,11.903177,1.9341561,12.986187,2,0.99900013,4.056322,15.048333,0,10.056117,19.331942,8.409091,13.531426,1,2,3.5342262,1,1,1.3378209,8.447437,14.09091,2,2.2885578,7.8089786,3.5832644,2.78339,2.0650961,2.6385217,2.0538723,11.165465,0.6285071,0.48217615,1.1778721,6,0.6988326,4.714381,3.5265045,0.80728513,6.3224835,9.964664,6.7861223,0.74074095,12.818373,6.4855914,2.5164394,4.759687,3.2786298,0.5652482,8.957797,2,1.907108,3.3623152,0,4.5791245,11,12,13.878389,11.590909,2.4143832,9.460932,10.459363,7.5147743,0.6680588,3.3695655,9.104477,4.004431,0.055703565,20,1.5769618,0.9399547,1.7191575,0,2.4876335,0.79545414
1097,1,1.6306858,7.464411,3,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,7.877462,15.4474125,11.206623,3.7983966,15.782288,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,9.15729,16882,1.0930884,3,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,3,1.6221507,2.161633,11.626407,8.122387,13.375597,0.7414709,0,1.2371838,8.244701,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,3,12.538022,8.016547,1.7181417,7.198159,10,15.711299,1.2538562,1.5595562,95,4.077828,7.701653,10.587945,1.7142946,14.583035,0,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,0,2.4333034,1,3,2.4050555,7.307366,13.334482,9,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,2,3.3653135,13,36,15.550627,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,11,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1098,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.76586527,15.4474125,6.197768,3.7983966,11.86671,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.566963,7227,1.0930884,2,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,0,1.6221507,2.161633,7.7584953,8.122387,13.375597,0.7414709,0,1.2371838,7.2035303,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.1239089,7.198159,1,15.711299,1.2538562,1.5595562,50,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,4,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,5,2.15262,4.1812844,1,3.3653135,5,36,16.02786,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,27,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1099,1,0.85384595,6.120528,2,3.715646,7.7336917,1.9692308,2.3076923,0.11902154,12.075471,1.3129096,14.807693,6.461184,3.7213938,11.431085,3.1926942,6.017699,2.530773,0.87709284,0.19082889,18.157711,6.5421963,7821,-6.900826e-7,2,0.10987116,1.4807701,2.8538454,5.5569816,7.9307685,2,0,2.2153838,1.7384623,10.940924,7.861539,18.71505,0.39999944,0,0.4184355,2.7219439,6.5153837,11.892308,1.8356649,10.393003,9.480835,0.10224893,5,14.054675,7.1384606,1.5083275,5.574926,9,15.014548,0.051609952,1.0615379,34,3.2923079,5.7211924,9.448182,1.3961537,13.513448,1,0.105937526,4.541447,16.497377,2,8.8,17.8888,8.141593,11.745585,4,1,3.4965043,1,3,1.5101521,7.253845,13.097345,10,2.1383655,6.065183,14.991243,1.7076918,1.5692309,3.3532932,1.8230765,8.621274,1.4923086,0.046901207,0.92672586,6,0.5657901,4.9376483,3.2751853,0.629497,5.9538465,6.600001,9.182559,0.8743586,14.133764,5.8127837,2.208578,4.951578,2.6663623,0.058092553,9.747912,2,1.726139,-7.743541e-7,0,3.092308,11,22,18.57827,11.858408,1.9204648,5.950879e-7,7.000001,4.2395034,1.7244154,2.392241,9.937107,3.5292706,0.002136719,88,1.2284634,4.629807,1.3818462,0,1.5066667,1.0619477
1100,1,1.3688487,3.187538,2,2.9468565,7.4145403,2.5453196,2.197558,4.2441134,8.533334,1.0284472,15.103051,6.455018,4.654237,11.866708,2.9199114,4.2038217,1.8451746,0.89759046,0.28577888,17.115482,7.230119,658,0.03519237,2,3.271299,1.4107772,2.5231228,5.777208,6.6518683,6,0,2.1309657,4.6466894,4.4466453,8.035516,16.12267,0.6733997,0,0.13629462,12.704581,6.777655,13.377728,1.7147563,6.97227,10.453251,4.252488,2,15.245452,7.8505363,0.94490474,7.159848,9,15.105673,2.1952612,2.9744737,50,3.7217908,11.196851,9.145764,1.2751272,9.900032,1,3.9747138,3.2428336,12.4007845,1,8.975213,18.062992,8.535032,11.142109,4,1,3.29761,1,3,1.1175342,5.800962,15.095541,4,2.9333334,9.563052,3.3722522,5.2608213,2.9300778,4.3543553,1.3984457,6.874374,1.7610056,3.9432364,0.877356,1,0.48684955,4.2758336,4.670716,0.6809535,5.024047,6.329966,6.918213,0.8139109,8.141732,4.474807,2.233312,6.4812713,3.6293752,2.0184326,6.891039,1,1.3529303,1.6821011,1,7.9911203,13,36,11.738767,11.464968,2.0912127,6.740834,7.003366,8.649208,1.8110234,6.7012253,5.6,6.1072054,0.8822813,51,2.001576,1.8590455,1.1618499,0,4.2289553,0.6369428
1101,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503292,15.4474125,6.144274,3.7983966,11.3545,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.679223,6336,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.419849,8.122387,13.375597,0.7414709,0,1.2371838,12.768974,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,1.8531299,7.198159,8,15.711299,1.2538562,1.5595562,47,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,20,2,12.100387,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,12,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1102,1,1.8530878,5.761459,2,5.269924,10.322797,3.0383973,3.2832508,0.16732347,8.344828,1.0503281,15.5123205,6.112067,2.7677507,12.148604,1.2630876,4.393063,3.6632571,1.3668802,0.15665033,18.148535,7.480979,1329,-8.928136e-7,4,0.14815725,2.2954924,4.095716,7.682275,7.618253,6,0,1.0100161,1.9254322,6.4359446,7.3121877,13.753719,0.6101691,0,2.0249372,9.581073,6.6555367,12.192542,2.918287,10.273676,7.7804246,0.14024335,8,12.484296,7.2954917,1.9426309,4.870143,6,15.763331,0.047455534,1.1686151,47,4.10128,2.5025852,9.904456,2.1118536,15.120338,2,0.16255601,6.2702193,16.264868,0,8.580968,16.938988,8.092485,9.238569,4,2,1.6347811,1,3,2.2459836,6.0990534,13.526012,2,2.6206894,5.1699533,9.976648,1.9532546,1.2687806,2.3360283,0.69282186,10.79381,3.3500283,0.16788155,0.8624778,6,0.3507131,5.8020363,3.8251624,0.40155393,6.004452,7.016948,10.838811,1.6731592,17.125128,6.8680964,3.372518,5.4223313,1.7590781,0.13045633,12.136121,2,2.3840294,3.5526311,0,3.4390657,13,17,14.7153635,11.907514,3.0241055,7.4206796,7.6271186,0.17462449,1.1892447,2.6773453,5.7241373,2.5708568,0.058077674,11,1.5899969,4.3197002,2.3578343,0,1.1728804,2.0809252
1103,0,4.499028,12.3620405,2,4.15455,8.561885,2.4124506,2.8307388,0.44072694,7.045455,0.634573,16.045057,6.3389354,2.8256586,13.254616,1.3515288,2.5301208,4.453371,0.75411624,0.19917679,17.201002,9.095812,4585,8.7974615e-7,4,0.7720013,1.7120621,3.31712,4.393842,6.1478605,2,0,0.90466917,3.2295716,8.035503,6.828793,15.575255,1.7182138,0,0.10138962,6.633384,6.235408,11.731517,2.4030035,10.289917,6.8713856,0.97590894,2,12.114845,7.1887155,0.46365,7.998559,11,16.487343,0.6399813,2.5680938,21,4.5038905,8.50984,7.4920883,1.2662119,14.346023,1,1.1084588,7.228426,13.773661,2,7.772374,18.87535,10.60241,11.113242,4,2,1.6166039,1,3,2.8122797,5.9338527,14.457832,4,2.3863635,8.264834,3.686121,3.5019448,1.2256808,3.0080006,0.5982491,8.797921,0.54474795,0.81970346,0.78828096,2,0.3220988,5.6259637,4.1932864,0.4266584,5.068094,4.8797255,9.080388,1.6228924,11.452671,6.9782004,1.2983762,5.6969395,1.8661853,0.2338037,12.552805,3,1.5149901,2.4569316,1,4.5525293,21,36,16.179003,9.397591,2.2468355,8.527296,6.5979385,4.845969,1.0121838,4.871447,4.6590915,3.9203358,0.106645085,62,1.8494107,6.073686,1.4938655,1,2.281787,3.0120478
1105,1,1.0025015,5.4796085,2,2.9431467,8.9719925,3.034598,1.8132558,0.38942057,10.303867,1.0503292,15.646468,6.744577,4.947844,11.636386,2.8577836,4.7191005,2.5014234,1.5096475,0.23407483,18.820305,7.134715,7036,0.018030895,3,0.5246698,1.4596357,1.9341395,10.256576,10.058358,0,0,2.3322215,1.4839519,10.80354,9.220509,15.239523,0.5977014,0,0.09116534,2.6749158,8.449354,13.784909,1.4743334,10.690959,10.437639,0.44259578,4,14.254327,8.949562,0.18487248,7.8246655,8,15.781186,0.2041405,0.7127972,14,3.664026,12.865169,11.337501,1.3602885,13.468962,1,0.48863852,4.500761,17.611116,2,10.800333,18.970037,6.404495,14.077082,4,1,2.9991639,1,3,1.4901544,9.654021,13.932585,3,1.1602201,7.7638774,3.7726533,1.5506458,1.0504373,2.4477618,2.0696125,10.926995,0.87536377,0.32924423,0.94926876,6,0.9723995,5.301047,3.1566699,1.0366408,7.93664,8.1839075,6.986673,1.6812567,7.069288,6.567465,2.690449,4.061662,3.2896042,0.23047648,9.7000675,2,1.6451558,2.9358335,0,3.0262604,14,22,18.282396,13.595506,1.4753423,9.288309,8.78161,5.0328717,0.9456919,1.7326504,9.143647,3.0099561,0.10231839,21,1.4944187,1.4459143,1.6510276,0,1.6367815,1.4606743
1107,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.3129097,15.4474125,6.5937047,3.7983966,12.967027,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,8.223398,12102,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.00768,8.122387,13.375597,0.7414709,0,1.2371838,13.684971,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,1.1400492,7.198159,8,15.711299,1.2538562,1.5595562,47,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,2,1,2.4333034,1,1,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,15,32,10.850936,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,71,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1109,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.291029,15.4474125,6.215448,3.7983966,12.512039,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,7.5591297,18210,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.6879015,8.122387,13.375597,0.7414709,0,1.2371838,12.587367,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,2.146577,7.198159,3,15.711299,1.2538562,1.5595562,92,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,1,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,1,2.15262,4.1812844,1,3.3653135,9,36,12.398031,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,64,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1111,0,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.0503285,15.4474125,6.4937916,3.7983966,10.991098,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.426853,15583,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,4.7978096,8.122387,13.375597,0.7414709,0,1.2371838,12.171334,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,4,12.538022,8.016547,0.88181365,7.198159,3,15.711299,1.2538562,1.5595562,101,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,3,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,2,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,3,2.15262,4.1812844,0,3.3653135,4,9,12.209659,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,76,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1112,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,0.5032828,15.4474125,6.166489,3.7983966,10.310286,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.4644876,16608,1.0930884,3,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,0,1.6221507,2.161633,5.285168,8.122387,13.375597,0.7414709,0,1.2371838,10.850156,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,0.67493236,7.198159,1,15.711299,1.2538562,1.5595562,50,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,4,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,0,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,4,2.15262,4.1812844,1,3.3653135,5,36,13.267606,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,75,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
1113,1,2.3068929,5.2454057,2,4.389726,8.636693,3.6162105,2.2583992,3.0976517,11.102205,2.603939,13.9831705,6.334882,5.602632,14.058101,3.690285,6.229509,4.0427465,1.4651219,0.2240991,17.783226,8.316132,15675,-6.381508e-7,1,3.5304935,1.9304923,2.6948397,6.1706223,8.604087,2,1,2.8784213,2.5355048,6.998318,6.85833,15.098144,1.1042954,2,0.83498716,10.255409,6.9068236,13.4257,2.1318364,9.856287,5.079127,3.001276,2,12.213904,7.717355,4.4941683,7.057904,10,14.31562,1.2081809,1.9743682,85,3.540007,16.565365,7.983477,1.7018826,13.599739,0,2.7428367,6.642639,15.736974,0,9.878767,17.095997,10.382513,10.925423,4,3,4.0468683,1,3,2.5298417,7.945964,11.80328,1,2.2845683,8.019823,3.4307332,2.2445443,2.369241,3.035413,2.2861109,10.0848465,1.5794951,1.9087799,0.60144204,0,0.6376829,6.3433237,3.764037,0.736062,6.1586423,8.220859,8.2713,1.6891819,3.434636,7.3165417,2.1416502,4.948989,3.768071,1.9498835,11.742794,4,1.6791526,3.3176415,1,3.699342,11,36,15.12207,9.726776,2.1578095,9.327467,9.325154,2.439137,2.132175,2.9084387,8.817635,3.2480001,0.7513233,65,1.7310112,5.416522,1.683908,1,2.2453978,1.9672133
